"Steer","Gear","RPM","Speed","Distance","Min RPM","Max speed","Radius"
-0.116,4.000,8000.000,161.219,2800.586,4683.630,181.145,79.858
-0.115,1.000,8500.000,79.659,2029.718,2094.400,128.146,53.126
-0.115,2.000,8500.000,119.592,2655.935,5144.650,170.447,74.886
-0.115,3.000,8500.000,162.474,2803.049,4288.890,181.302,79.942
-0.115,4.000,8000.000,161.222,2803.049,4687.130,181.302,79.942
-0.114,1.000,8500.000,79.678,2030.019,2094.400,128.164,53.198
-0.114,2.000,8500.000,119.673,2656.788,5144.150,170.496,74.954
-0.114,3.000,8500.000,162.472,2805.531,4288.870,181.460,80.027
-0.114,4.000,8000.000,161.227,2805.531,4691.640,181.460,80.027
-0.113,1.000,8500.000,79.696,2030.282,2094.400,128.180,53.265
-0.113,2.000,8500.000,119.752,2657.584,5143.090,170.537,75.005
-0.113,3.000,8500.000,162.468,2808.025,4288.990,181.619,80.115
-0.113,4.000,8000.000,161.231,2808.025,4694.940,181.619,80.115
-0.112,1.000,8500.000,79.710,2030.447,2094.400,128.192,53.362
-0.112,2.000,8500.000,119.831,2658.463,5140.940,170.590,75.055
-0.112,3.000,8500.000,162.620,2810.516,4288.880,181.779,80.212
-0.112,4.000,8000.000,161.385,2810.516,4699.270,181.779,80.212
-0.111,1.000,8500.000,79.716,2030.606,2094.400,128.201,53.404
-0.111,2.000,8500.000,119.899,2659.328,5139.000,170.640,75.108
-0.111,3.000,8500.000,162.613,2813.021,4288.550,181.940,80.232
-0.111,4.000,8000.000,161.386,2813.021,4702.280,181.940,80.232
-0.110,1.000,8500.000,79.687,2031.032,2094.400,128.231,53.487
-0.110,2.000,8500.000,119.952,2660.107,5198.480,170.688,75.201
-0.110,3.000,8500.000,162.597,2815.483,4286.340,182.103,80.350
-0.110,4.000,8000.000,161.377,2815.483,4705.100,182.103,80.350
-0.109,1.000,8500.000,80.270,2031.066,2094.400,128.239,53.565
-0.109,2.000,8500.000,119.906,2660.786,5184.240,170.735,75.183
-0.109,3.000,8500.000,162.712,2817.855,4316.870,182.266,80.443
-0.109,4.000,8000.000,161.496,2817.855,4703.860,182.266,80.443
-0.108,1.000,8500.000,80.119,2031.152,2094.400,128.258,53.647
-0.108,2.000,8500.000,119.882,2661.393,5168.920,170.786,75.245
-0.108,3.000,8500.000,162.670,2820.148,4308.310,182.430,80.533
-0.108,4.000,8000.000,161.462,2820.148,4703.500,182.430,80.533
-0.107,1.000,8500.000,80.316,2031.269,2094.400,128.251,53.711
-0.107,2.000,8500.000,120.068,2662.591,5184.140,170.843,75.302
-0.107,3.000,8500.000,162.706,2823.040,4318.190,182.596,80.622
-0.107,4.000,8000.000,161.505,2823.040,4712.470,182.596,80.622
-0.106,1.000,8500.000,79.830,2033.652,2094.400,128.402,53.867
-0.106,2.000,8500.000,120.306,2663.763,5138.580,170.894,75.358
-0.106,3.000,8500.000,162.752,2825.968,4293.260,182.763,80.712
-0.106,4.000,8000.000,161.557,2825.968,4721.690,182.763,80.712
-0.105,1.000,8500.000,79.873,2035.934,2094.400,128.555,54.028
-0.105,2.000,8500.000,119.943,2664.681,5140.390,170.946,75.437
-0.105,3.000,8500.000,162.937,2828.631,4295.100,182.931,80.803
-0.105,4.000,8000.000,161.744,2828.631,4709.170,182.931,80.803
-0.104,1.000,8500.000,79.899,2038.184,2094.400,128.710,54.190
-0.104,2.000,8500.000,120.029,2665.574,5140.560,170.997,75.448
-0.104,3.000,8500.000,162.934,2831.288,4296.150,183.100,80.895
-0.104,4.000,8000.000,161.749,2831.288,4712.040,183.100,80.895
-0.103,1.000,8500.000,79.902,2040.438,2094.400,128.867,54.355
-0.103,2.000,8500.000,120.095,2666.408,5137.520,171.043,75.516
-0.103,3.000,8500.000,162.925,2833.936,4296.390,183.270,80.989
-0.103,4.000,8000.000,161.748,2833.936,4716.260,183.270,80.989
-0.102,1.000,8500.000,80.075,2040.635,2094.400,128.906,54.466
-0.102,2.000,8500.000,120.270,2666.553,5148.620,171.100,75.574
-0.102,3.000,8500.000,162.938,2835.761,4305.040,183.442,81.085
-0.102,4.000,8000.000,161.769,2835.761,4723.320,183.442,81.085
-0.101,1.000,8500.000,80.533,2041.488,2094.400,128.926,54.573
-0.101,2.000,8500.000,120.151,2668.154,5189.250,171.157,75.634
-0.101,3.000,8500.000,163.049,2839.141,4327.760,183.615,81.199
-0.101,4.000,8000.000,161.884,2839.141,4719.610,183.615,81.199
-0.100,1.000,8500.000,80.535,2041.886,2094.400,128.949,54.694
-0.100,2.000,8500.000,120.223,2669.071,5185.940,171.213,75.690
-0.100,3.000,8500.000,163.044,2841.850,4327.900,183.789,81.239
-0.100,4.000,8000.000,161.888,2841.850,4722.910,183.789,81.239
-0.099,1.000,8500.000,80.552,2042.241,2094.400,128.971,54.810
-0.099,2.000,8500.000,120.303,2670.023,5184.150,171.271,75.753
-0.099,3.000,8500.000,163.211,2844.606,4328.850,183.965,81.348
-0.099,4.000,8000.000,162.058,2844.606,4726.730,183.965,81.348
-0.098,1.000,8500.000,80.572,2042.518,2094.400,128.985,54.901
-0.098,2.000,8500.000,120.382,2670.962,5183.080,171.325,75.811
-0.098,3.000,8500.000,163.208,2847.368,4330.010,184.142,81.446
-0.098,4.000,8000.000,162.063,2847.368,4729.960,184.142,81.446
-0.097,1.000,8500.000,80.574,2042.851,2094.400,129.006,55.026
-0.097,2.000,8500.000,120.450,2671.903,5180.000,171.385,75.876
-0.097,3.000,8500.000,163.197,2850.131,4330.280,184.320,81.544
-0.097,4.000,8000.000,162.060,2850.131,4733.320,184.320,81.544
-0.096,1.000,8500.000,79.991,2043.233,2094.400,129.025,55.174
-0.096,2.000,8500.000,120.622,2672.998,5188.390,171.439,75.937
-0.096,3.000,8500.000,163.225,2853.105,4299.100,184.500,81.642
-0.096,4.000,8000.000,162.095,2853.105,4740.690,184.500,81.642
-0.095,1.000,8500.000,80.234,2043.072,2094.400,129.047,55.282
-0.095,2.000,8500.000,120.380,2673.266,5141.510,171.497,76.002
-0.095,3.000,8500.000,163.273,2855.186,4310.870,184.682,81.741
-0.095,4.000,8000.000,162.150,2855.186,4731.480,184.682,81.741
-0.094,1.000,8500.000,80.231,2043.461,2094.400,129.073,55.401
-0.094,2.000,8500.000,120.443,2674.196,5139.060,171.554,76.067
-0.094,3.000,8500.000,163.443,2858.032,4309.510,184.867,81.838
-0.094,4.000,8000.000,162.323,2858.032,4735.400,184.867,81.838
-0.093,1.000,8500.000,80.089,2044.496,2094.400,129.100,55.549
-0.093,2.000,8500.000,120.423,2675.819,5188.100,171.600,76.132
-0.093,3.000,8500.000,163.417,2861.800,4301.290,185.051,81.937
-0.093,4.000,8000.000,162.307,2861.800,4735.070,185.051,81.937
-0.092,1.000,8500.000,80.105,2044.943,2094.400,129.130,55.703
-0.092,2.000,8500.000,120.497,2677.389,5186.570,171.708,76.223
-0.092,3.000,8500.000,163.411,2864.703,4301.180,185.237,82.038
-0.092,4.000,8000.000,162.310,2864.703,4738.070,185.237,82.038
-0.091,1.000,8500.000,80.118,2045.422,2094.400,129.160,55.861
-0.091,2.000,8500.000,120.570,2678.317,5184.950,171.763,76.296
-0.091,3.000,8500.000,163.587,2867.619,4301.020,185.425,82.141
-0.091,4.000,8000.000,162.489,2867.619,4740.680,185.425,82.141
-0.090,1.000,8500.000,80.141,2045.912,2094.400,129.192,56.048
-0.090,2.000,8500.000,120.652,2679.300,5184.670,171.823,76.370
-0.090,3.000,8500.000,163.586,2870.580,4301.380,185.614,82.244
-0.090,4.000,8000.000,162.497,2870.580,4744.720,185.614,82.244
-0.089,1.000,8500.000,80.308,2045.841,2094.400,129.226,56.202
-0.089,2.000,8500.000,120.816,2679.507,5130.880,171.883,76.444
-0.089,3.000,8500.000,163.597,2872.685,4309.680,185.805,82.350
-0.089,4.000,8000.000,162.516,2872.685,4751.360,185.805,82.350
-0.088,1.000,8500.000,80.328,2046.336,2094.400,129.259,56.377
-0.088,2.000,8500.000,120.894,2680.532,5130.010,171.944,76.523
-0.088,3.000,8500.000,163.593,2875.701,4310.030,185.997,82.456
-0.088,4.000,8000.000,162.521,2875.701,4755.080,185.997,82.456
-0.087,1.000,8500.000,80.177,2047.416,2094.400,129.291,56.578
-0.087,2.000,8500.000,120.864,2682.270,5179.560,172.002,76.600
-0.087,3.000,8500.000,163.751,2879.592,4301.500,186.192,82.562
-0.087,4.000,8000.000,162.684,2879.592,4753.620,186.192,82.562
-0.086,1.000,8500.000,80.464,2048.207,2094.400,129.322,56.762
-0.086,2.000,8500.000,120.650,2683.671,5139.650,172.062,76.682
-0.086,3.000,8500.000,163.838,2883.105,4315.720,186.388,82.669
-0.086,4.000,8000.000,162.777,2883.105,4745.490,186.388,82.669
-0.085,1.000,8500.000,80.484,2048.728,2094.400,129.357,56.976
-0.085,2.000,8500.000,120.726,2684.707,5139.020,172.122,76.763
-0.085,3.000,8500.000,163.815,2886.171,4316.410,186.586,82.778
-0.085,4.000,8000.000,162.739,2886.171,4748.390,186.586,82.778
-0.084,1.000,8500.000,80.521,2049.316,2094.400,129.394,57.197
-0.084,2.000,8500.000,120.814,2685.777,5140.150,172.186,76.849
-0.084,3.000,8500.000,164.008,2889.329,4317.890,186.786,82.889
-0.084,4.000,8000.000,162.937,2889.329,4752.430,186.786,82.889
-0.083,1.000,8500.000,80.883,2048.733,2094.400,129.432,57.427
-0.083,2.000,8500.000,121.105,2685.275,5167.160,172.248,76.937
-0.083,3.000,8500.000,163.863,2890.773,4335.800,186.988,83.001
-0.083,4.000,8000.000,162.805,2890.773,4764.410,186.988,83.001
-0.082,1.000,8500.000,80.344,2050.198,2094.400,129.470,57.666
-0.082,2.000,8500.000,120.830,2687.546,5120.180,172.311,77.028
-0.082,3.000,8500.000,164.121,2895.272,4308.250,187.192,83.113
-0.082,4.000,8000.000,163.042,2895.272,4753.790,187.192,83.113
-0.081,1.000,8500.000,80.500,2050.224,2094.400,129.512,57.919
-0.081,2.000,8500.000,120.990,2687.749,5130.730,172.374,77.121
-0.081,3.000,8500.000,164.134,2897.578,4316.140,187.398,83.228
-0.081,4.000,8000.000,163.064,2897.578,4759.200,187.398,83.228
-0.080,1.000,8500.000,80.535,2050.684,2094.400,129.542,58.175
-0.080,2.000,8500.000,121.076,2688.836,5132.500,172.438,77.220
-0.080,3.000,8500.000,164.115,2900.811,4317.650,187.606,83.342
-0.080,4.000,8000.000,163.269,2900.811,4762.800,187.606,83.342
-0.079,1.000,8500.000,80.614,2051.385,2094.400,129.583,58.451
-0.079,2.000,8500.000,121.188,2690.120,5137.100,172.516,77.323
-0.079,3.000,8500.000,164.105,2904.165,4321.720,187.816,83.459
-0.079,4.000,8000.000,163.245,2904.165,4767.000,187.816,83.459
-0.078,1.000,8500.000,80.921,2052.201,2094.400,129.614,58.735
-0.078,2.000,8500.000,120.979,2693.171,5162.410,172.705,77.551
-0.078,3.000,8500.000,164.181,2908.216,4336.930,188.029,83.578
-0.078,4.000,8000.000,163.305,2908.216,4758.810,188.029,83.578
-0.077,1.000,8500.000,80.737,2052.621,2094.400,129.657,59.037
-0.077,2.000,8500.000,120.924,2692.418,5144.770,172.649,77.533
-0.077,3.000,8500.000,164.325,2911.233,4327.690,188.243,83.697
-0.077,4.000,8000.000,163.454,2911.233,4756.290,188.243,83.697
-0.076,1.000,8500.000,80.729,2053.074,2094.400,129.689,59.348
-0.076,2.000,8500.000,120.982,2695.280,5142.970,172.864,77.800
-0.076,3.000,8500.000,164.293,2914.533,4327.350,188.460,83.819
-0.076,4.000,8000.000,163.432,2914.533,4759.150,188.460,83.819
-0.075,1.000,8500.000,80.769,2053.635,2094.400,129.732,59.679
-0.075,2.000,8500.000,121.067,2696.709,5144.020,172.959,77.943
-0.075,3.000,8500.000,164.502,2918.000,4329.410,188.680,83.941
-0.075,4.000,8000.000,163.645,2918.000,4761.460,188.680,83.941
-0.074,1.000,8500.000,80.791,2054.252,2094.400,129.765,60.024
-0.074,2.000,8500.000,121.141,2698.186,5144.030,173.059,78.101
-0.074,3.000,8500.000,164.478,2921.433,4329.870,188.901,84.066
-0.074,4.000,8000.000,163.632,2921.433,4764.530,188.901,84.066
-0.073,1.000,8500.000,80.809,2054.763,2094.400,129.798,60.385
-0.073,2.000,8500.000,121.213,2699.966,5143.940,173.178,78.277
-0.073,3.000,8500.000,164.684,2924.936,4329.510,189.126,84.191
-0.073,4.000,8000.000,163.843,2924.936,4767.640,189.126,84.191
-0.072,1.000,8500.000,80.819,2055.511,2094.400,129.850,60.771
-0.072,2.000,8500.000,121.280,2701.649,5143.430,173.304,78.467
-0.072,3.000,8500.000,164.657,2928.420,4328.490,189.352,84.319
-0.072,4.000,8000.000,163.826,2928.420,4770.200,189.352,84.319
-0.071,1.000,8500.000,80.834,2055.902,2094.400,129.874,61.166
-0.071,2.000,8500.000,121.349,2703.563,5142.990,173.434,78.676
-0.071,3.000,8500.000,164.628,2931.959,4328.230,189.582,84.448
-0.071,4.000,8000.000,163.808,2931.959,4772.040,189.582,84.448
-0.070,1.000,8500.000,80.854,2056.444,2094.400,129.910,61.587
-0.070,2.000,8500.000,121.420,2705.488,5143.110,173.563,78.894
-0.070,3.000,8500.000,164.841,2935.589,4328.110,189.815,84.579
-0.070,4.000,8000.000,164.026,2935.589,4774.150,189.815,84.579
-0.069,1.000,8500.000,80.870,2056.867,2094.400,129.938,62.026
-0.069,2.000,8500.000,121.489,2707.353,5143.150,173.692,79.126
-0.069,3.000,8500.000,164.812,2939.205,4327.810,190.050,84.712
-0.069,4.000,8000.000,164.009,2939.205,4776.790,190.050,84.712
-0.068,1.000,8500.000,80.892,2057.683,2094.400,129.992,62.498
-0.068,2.000,8500.000,121.562,2709.891,5143.890,173.886,79.382
-0.068,3.000,8500.000,165.029,2942.919,4327.820,190.288,84.847
-0.068,4.000,8000.000,164.231,2942.919,4778.970,190.288,84.847
-0.067,1.000,8500.000,80.903,2058.115,2094.400,130.021,62.985
-0.067,2.000,8500.000,121.151,2712.128,5143.840,174.027,79.650
-0.067,3.000,8500.000,165.021,2946.621,4327.380,190.529,84.984
-0.067,4.000,8000.000,164.233,2946.621,4761.890,190.529,84.984
-0.066,1.000,8500.000,80.908,2058.604,2094.400,130.055,63.499
-0.066,2.000,8500.000,121.211,2713.978,5143.380,174.156,79.919
-0.066,3.000,8500.000,164.986,2950.353,4326.680,190.773,85.123
-0.066,4.000,8000.000,164.211,2950.353,4764.130,190.773,85.123
-0.065,1.000,8500.000,80.908,2059.021,2094.400,130.084,64.039
-0.065,2.000,8500.000,121.268,2715.792,5142.480,174.286,80.205
-0.065,3.000,8500.000,165.201,2954.170,4326.030,191.020,85.264
-0.065,4.000,8000.000,164.432,2954.170,4765.180,191.020,85.264
-0.064,1.000,8500.000,80.895,2059.326,2094.400,130.106,64.605
-0.064,2.000,8500.000,121.314,2717.600,5140.230,174.414,80.502
-0.064,3.000,8500.000,165.161,2958.000,4324.640,191.271,85.407
-0.064,4.000,8000.000,164.403,2958.000,4767.140,191.271,85.407
-0.063,1.000,8500.000,80.893,2060.211,2094.400,130.166,65.214
-0.063,2.000,8500.000,121.369,2719.551,5138.860,174.551,80.822
-0.063,3.000,8500.000,165.377,2961.906,4324.230,191.525,85.552
-0.063,4.000,8000.000,164.626,2961.906,4768.520,191.525,85.552
-0.062,1.000,8500.000,80.893,2060.569,2094.400,130.191,65.843
-0.062,2.000,8500.000,121.423,2721.280,5137.750,174.674,81.155
-0.062,3.000,8500.000,165.339,2965.868,4323.710,191.782,85.700
-0.062,4.000,8000.000,164.600,2965.868,4770.050,191.782,85.700
-0.061,1.000,8500.000,80.903,2060.972,2094.400,130.218,66.509
-0.061,2.000,8500.000,121.484,2723.386,5137.570,174.821,81.511
-0.061,3.000,8500.000,165.562,2969.911,4323.750,192.044,85.850
-0.061,4.000,8000.000,164.830,2969.911,4771.800,192.044,85.850
-0.060,1.000,8500.000,80.947,2061.541,2094.400,130.253,67.211
-0.060,2.000,8500.000,121.566,2725.346,5139.960,174.954,81.884
-0.060,3.000,8500.000,165.536,2974.062,4325.580,192.309,86.002
-0.060,4.000,8000.000,164.817,2974.062,4775.030,192.309,86.002
-0.059,1.000,8500.000,81.281,2062.330,2094.400,130.281,67.949
-0.059,2.000,8500.000,121.843,2728.073,5168.280,175.112,82.287
-0.059,3.000,8500.000,165.606,2978.751,4341.860,192.577,86.157
-0.059,4.000,8000.000,164.898,2978.751,4784.430,192.577,86.157
-0.058,1.000,8500.000,81.292,2062.637,2094.400,130.302,68.724
-0.058,2.000,8500.000,121.414,2729.910,5168.200,175.239,82.706
-0.058,3.000,8500.000,165.583,2982.954,4342.100,192.850,86.315
-0.058,4.000,8000.000,164.888,2982.954,4766.990,192.850,86.315
-0.057,1.000,8500.000,81.304,2063.642,2094.400,130.369,69.553
-0.057,2.000,8500.000,121.474,2731.855,5168.280,175.375,83.151
-0.057,3.000,8500.000,165.811,2987.229,4342.450,193.127,86.475
-0.057,4.000,8000.000,165.123,2987.229,4769.020,193.127,86.475
-0.056,1.000,8500.000,81.316,2063.926,2094.400,130.387,70.413
-0.056,2.000,8500.000,121.533,2733.705,5167.800,175.503,83.625
-0.056,3.000,8500.000,165.767,2991.560,4342.840,193.409,86.639
-0.056,4.000,8000.000,165.093,2991.560,4769.950,193.409,86.639
-0.055,1.000,8500.000,81.328,2064.279,2094.400,130.411,71.323
-0.055,2.000,8500.000,121.591,2735.362,5166.670,175.618,84.134
-0.055,3.000,8500.000,165.996,2995.971,4343.250,193.694,86.805
-0.055,4.000,8000.000,165.329,2995.971,4771.940,193.694,86.805
-0.054,1.000,8500.000,81.340,2064.651,2094.400,130.435,72.280
-0.054,2.000,8500.000,121.648,2738.070,5165.590,175.810,84.690
-0.054,3.000,8500.000,165.947,3000.437,4343.700,193.985,86.975
-0.054,4.000,8000.000,165.295,3000.437,4772.970,193.985,86.975
-0.053,1.000,8500.000,81.351,2064.928,2094.400,130.453,73.287
-0.053,2.000,8500.000,121.704,2739.602,5164.560,175.913,85.260
-0.053,3.000,8500.000,166.177,3004.983,4344.190,194.280,87.148
-0.053,4.000,8000.000,165.533,3004.983,4774.590,194.280,87.148
-0.052,1.000,8500.000,81.363,2065.448,2094.400,130.487,74.352
-0.052,2.000,8500.000,121.760,2741.546,5163.530,176.050,85.890
-0.052,3.000,8500.000,166.124,3009.593,4344.680,194.580,87.323
-0.052,4.000,8000.000,165.494,3009.593,4775.870,194.580,87.323
-0.051,1.000,8500.000,81.374,2065.703,2094.400,130.505,75.469
-0.051,2.000,8500.000,121.814,2743.459,5162.600,176.184,86.556
-0.051,3.000,8500.000,166.352,3014.281,4345.180,194.886,87.503
-0.051,4.000,8000.000,165.732,3014.281,4777.540,194.886,87.503
-0.050,1.000,8500.000,81.384,2066.056,2094.400,130.528,76.649
-0.050,2.000,8500.000,121.868,2745.077,5161.590,176.295,87.264
-0.050,3.000,8500.000,166.292,3019.040,4345.690,195.197,87.687
-0.050,4.000,8000.000,165.687,3019.040,4779.060,195.197,87.687
-0.049,1.000,8500.000,81.395,2066.359,2094.400,130.547,77.891
-0.049,2.000,8500.000,121.920,2746.596,5160.610,176.400,88.044
-0.049,3.000,8500.000,166.520,3023.894,4346.210,195.513,87.873
-0.049,4.000,8000.000,165.924,3023.894,4780.400,195.513,87.873
-0.048,1.000,8500.000,81.404,2066.582,2094.400,130.562,79.199
-0.048,2.000,8500.000,121.971,2748.873,5159.640,176.560,88.883
-0.048,3.000,8500.000,166.453,3028.817,4346.730,195.836,88.064
-0.048,4.000,8000.000,165.872,3028.817,4781.740,195.836,88.064
-0.047,1.000,8500.000,81.139,2066.457,2094.400,130.574,80.579
-0.047,2.000,8500.000,121.832,2749.972,5134.030,176.665,89.778
-0.047,3.000,8500.000,166.573,3033.363,4332.700,196.165,88.259
-0.047,4.000,8000.000,166.003,3033.363,4776.250,196.165,88.259
-0.046,1.000,8500.000,81.149,2067.608,2094.400,130.651,82.041
-0.046,2.000,8500.000,121.882,2751.649,5133.180,176.781,90.746
-0.046,3.000,8500.000,166.797,3038.479,4331.850,196.500,88.459
-0.046,4.000,8000.000,166.238,3038.479,4777.720,196.500,88.459
-0.045,1.000,8500.000,81.158,2067.800,2094.400,130.663,83.573
-0.045,2.000,8500.000,121.930,2753.586,5132.280,176.916,91.805
-0.045,3.000,8500.000,166.717,3043.668,4331.040,196.842,88.663
-0.045,4.000,8000.000,166.173,3043.668,4778.800,196.842,88.663
-0.044,1.000,8500.000,81.166,2067.999,2094.400,130.676,85.189
-0.044,2.000,8500.000,121.977,2755.043,5131.410,177.017,92.954
-0.044,3.000,8500.000,166.937,3048.975,4330.280,197.191,88.872
-0.044,4.000,8000.000,166.404,3048.975,4780.170,197.191,88.872
-0.043,1.000,8500.000,81.175,2068.201,2094.400,130.688,86.894
-0.043,2.000,8500.000,122.023,2756.783,5130.600,177.138,94.182
-0.043,3.000,8500.000,167.156,3054.386,4329.680,197.547,89.086
-0.043,4.000,7000.000,165.688,3064.133,4781.960,199.789,91.411
-0.043,5.000,8900.000,166.632,3064.133,4736.290,199.789,91.411
-0.042,1.000,8500.000,81.183,2068.439,2094.400,130.704,88.695
-0.042,2.000,8500.000,122.068,2758.033,5129.810,177.223,95.516
-0.042,3.000,8500.000,167.062,3059.881,4329.070,197.911,89.305
-0.042,4.000,7000.000,165.633,3080.035,4783.350,200.945,92.052
-0.042,5.000,8900.000,166.555,3080.035,4734.990,200.945,92.052
-0.041,1.000,8500.000,81.191,2068.755,2094.400,130.725,90.598
-0.041,2.000,8500.000,122.113,2759.584,5129.040,177.330,96.961
-0.041,3.000,8500.000,167.276,3065.504,4328.510,198.283,89.531
-0.041,4.000,7000.000,165.880,3097.078,4784.710,202.171,92.733
-0.041,5.000,8900.000,166.778,3097.078,4741.340,202.171,92.733
-0.040,1.000,8500.000,81.199,2068.902,2094.400,130.734,92.607
-0.040,2.000,8500.000,122.156,2760.913,5128.290,177.424,98.528
-0.040,3.000,8500.000,167.170,3071.212,4328.010,198.664,89.762
-0.040,4.000,8000.000,199.013,3125.841,4786.050,203.514,93.477
-0.039,1.000,8500.000,81.207,2069.088,2094.400,130.746,94.734
-0.039,2.000,8500.000,122.198,2762.172,5127.610,177.507,100.226
-0.039,3.000,8500.000,167.376,3092.471,4327.570,200.254,90.628
-0.039,4.000,8000.000,199.927,3144.941,4787.370,204.870,94.233
-0.038,1.000,8500.000,81.215,2069.216,2094.400,130.754,96.986
-0.038,2.000,8500.000,122.240,2763.441,5126.930,177.595,102.071
-0.038,3.000,8500.000,167.580,3104.503,4327.180,201.129,91.126
-0.038,4.000,8000.000,200.756,3164.683,4789.080,206.294,95.031
-0.037,1.000,8500.000,81.222,2069.741,2094.400,130.789,99.374
-0.037,2.000,8500.000,122.280,2764.505,5126.300,177.669,104.075
-0.037,3.000,8500.000,167.456,3121.766,4326.840,202.438,91.861
